Object_ID,Provinsi,Tanggal,Kasus_Terkonfirmasi_Akumulatif,Penambahan_Harian_Kasus_Terkonf,Kasus_Sembuh_Akumulatif,Penambahan_Harian_Kasus_Sembuh,Kasus_Meninggal_Akumulatif,Penambahan_Harian_Kasus_Meningg,Kasus_Aktif_Akumulatif,CFR_Harian,RI_Harian,FID,ObjectId,Cluster
5330.0,Jawa Tengah,2020/08/03 00:00:00+00,9827.0,9040.0,5880.0,5400.0,665.0,652.0,3282.0,6.767070316475018,59.835148061463315,5330.0,9290,2
5331.0,Jawa Timur,2020/08/03 00:00:00+00,22982.0,22200.0,15534.0,15064.0,1741.0,1728.0,5707.0,7.575493864763729,67.59202854407798,5331.0,9291,1
5332.0,Kalimantan Barat,2020/08/03 00:00:00+00,387.0,-9260.0,355.0,-6284.0,4.0,-317.0,28.0,1.03359173126615,91.7312661498708,5332.0,9292,0
5333.0,Kalimantan Timur,2020/08/03 00:00:00+00,1538.0,-7884.0,938.0,-5544.0,40.0,-276.0,560.0,2.600780234070221,60.98829648894668,5333.0,9293,0
5334.0,Kalimantan Tengah,2020/08/03 00:00:00+00,1791.0,1578.0,1247.0,1058.0,91.0,84.0,453.0,5.080960357342267,69.62590731434952,5334.0,9294,0
5335.0,Kalimantan Selatan,2020/08/03 00:00:00+00,6238.0,6031.0,3559.0,3371.0,295.0,288.0,2384.0,4.729079833279897,57.05354280218019,5335.0,9295,4
5336.0,Kalimantan Utara,2020/08/03 00:00:00+00,284.0,13.0,215.0,20.0,2.0,-11.0,67.0,0.7042253521126761,75.70422535211267,5336.0,9296,0
5337.0,Kepulauan Riau,2020/08/03 00:00:00+00,493.0,238.0,321.0,126.0,19.0,7.0,153.0,3.8539553752535496,65.11156186612575,5337.0,9297,0
5338.0,Nusa Tenggara Barat,2020/08/03 00:00:00+00,2150.0,1694.0,1323.0,995.0,117.0,105.0,710.0,5.441860465116279,61.53488372093023,5338.0,9298,0
5339.0,Sumatera Selatan,2020/08/03 00:00:00+00,3455.0,3010.0,1864.0,1556.0,165.0,153.0,1426.0,4.775687409551375,53.95079594790159,5339.0,9299,4
5340.0,Sumatera Barat,2020/08/03 00:00:00+00,974.0,-583.0,770.0,442.0,34.0,-15.0,170.0,3.4907597535934287,79.05544147843942,5340.0,9300,0
5341.0,Sulawesi Utara,2020/08/03 00:00:00+00,2746.0,1216.0,1353.0,1025.0,134.0,86.0,1259.0,4.879825200291333,49.27166788055353,5341.0,9301,4
5342.0,Sumatera Utara,2020/08/03 00:00:00+00,4193.0,3058.0,1653.0,905.0,203.0,180.0,2337.0,4.841402337228715,39.42284760314811,5342.0,9302,4
5343.0,Sulawesi Tenggara,2020/08/03 00:00:00+00,789.0,-304.0,528.0,-171.0,14.0,-9.0,247.0,1.7743979721166032,66.92015209125475,5343.0,9303,0
5344.0,Sulawesi Selatan,2020/08/03 00:00:00+00,9744.0,9311.0,6639.0,6347.0,321.0,315.0,2784.0,3.294334975369458,68.13423645320196,5344.0,9304,2
5345.0,Sulawesi Tengah,2020/08/03 00:00:00+00,213.0,-247.0,189.0,-106.0,7.0,1.0,17.0,3.286384976525822,88.73239436619718,5345.0,9305,0
5346.0,Lampung,2020/08/03 00:00:00+00,297.0,-2762.0,211.0,-1164.0,13.0,-19.0,73.0,4.377104377104377,71.04377104377105,5346.0,9306,0
5347.0,Riau,2020/08/03 00:00:00+00,506.0,-2608.0,332.0,-1065.0,13.0,-20.0,161.0,2.5691699604743086,65.61264822134387,5347.0,9307,0
5348.0,Maluku Utara,2020/08/03 00:00:00+00,1562.0,1332.0,345.0,205.0,49.0,45.0,1168.0,3.1370038412291934,22.08706786171575,5348.0,9308,4
5349.0,Maluku,2020/08/03 00:00:00+00,1135.0,897.0,750.0,606.0,23.0,19.0,362.0,2.026431718061674,66.07929515418502,5349.0,9309,0
5350.0,Papua Barat,2020/08/03 00:00:00+00,460.0,315.0,295.0,185.0,6.0,5.0,159.0,1.3043478260869565,64.13043478260869,5350.0,9310,0
5351.0,Papua,2020/08/03 00:00:00+00,3114.0,2963.0,1397.0,1277.0,33.0,32.0,1684.0,1.0597302504816954,44.861913937058446,5351.0,9311,4
5352.0,Sulawesi Barat,2020/08/03 00:00:00+00,239.0,-776.0,147.0,-397.0,4.0,-30.0,88.0,1.6736401673640167,61.50627615062761,5352.0,9312,0
5353.0,Nusa Tenggara Timur,2020/08/03 00:00:00+00,151.0,-1133.0,120.0,-518.0,1.0,-34.0,30.0,0.6622516556291391,79.47019867549669,5353.0,9313,0
5354.0,Gorontalo,2020/08/03 00:00:00+00,1322.0,1312.0,700.0,700.0,35.0,35.0,587.0,2.64750378214826,52.9500756429652,5354.0,9314,0
5355.0,Indonesia,2020/08/03 00:00:00+00,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5355.0,9315,0
5356.0,Aceh,2020/08/04 00:00:00+00,440.0,7.0,91.0,0.0,17.0,0.0,332.0,3.8636363636363633,20.681818181818183,5356.0,9316,0
5357.0,Bali,2020/08/04 00:00:00+00,3578.0,49.0,3085.0,59.0,48.0,0.0,445.0,1.3415315818893236,86.22135271101173,5357.0,9317,0
5358.0,Banten,2020/08/04 00:00:00+00,1924.0,33.0,1422.0,12.0,93.0,1.0,409.0,4.833679833679834,73.9085239085239,5358.0,9318,0
5359.0,Kepulauan Bangka Belitung,2020/08/04 00:00:00+00,191.0,0.0,173.0,0.0,2.0,0.0,16.0,1.0471204188481675,90.57591623036649,5359.0,9319,0
5360.0,Bengkulu,2020/08/04 00:00:00+00,238.0,3.0,118.0,0.0,20.0,1.0,100.0,8.403361344537815,49.57983193277311,5360.0,9320,0
5361.0,Daerah Istimewa Yogyakarta,2020/08/04 00:00:00+00,784.0,12.0,448.0,14.0,21.0,0.0,315.0,2.6785714285714284,57.14285714285714,5361.0,9321,0
5362.0,DKI Jakarta,2020/08/04 00:00:00+00,23026.0,410.0,14381.0,216.0,874.0,14.0,7771.0,3.795709198297577,62.4554851037957,5362.0,9322,1
5363.0,Jambi,2020/08/04 00:00:00+00,188.0,19.0,116.0,1.0,4.0,0.0,68.0,2.127659574468085,61.702127659574465,5363.0,9323,0
5364.0,Jawa Barat,2020/08/04 00:00:00+00,6787.0,94.0,4210.0,170.0,216.0,6.0,2361.0,3.1825548843377045,62.030352143804336,5364.0,9324,4
5365.0,Jawa Tengah,2020/08/04 00:00:00+00,9887.0,60.0,5980.0,100.0,665.0,0.0,3242.0,6.726003843430768,60.4834631334075,5365.0,9325,2
5366.0,Jawa Timur,2020/08/04 00:00:00+00,23412.0,430.0,15877.0,343.0,1781.0,40.0,5754.0,7.607209977789169,67.8156500939689,5366.0,9326,1
5367.0,Kalimantan Barat,2020/08/04 00:00:00+00,387.0,0.0,371.0,16.0,4.0,0.0,12.0,1.03359173126615,95.8656330749354,5367.0,9327,0
5368.0,Kalimantan Timur,2020/08/04 00:00:00+00,1598.0,60.0,974.0,36.0,41.0,1.0,583.0,2.5657071339173965,60.95118898623279,5368.0,9328,0
5369.0,Kalimantan Tengah,2020/08/04 00:00:00+00,1844.0,53.0,1277.0,30.0,91.0,0.0,476.0,4.934924078091106,69.25162689804772,5369.0,9329,0
5370.0,Kalimantan Selatan,2020/08/04 00:00:00+00,6357.0,119.0,3609.0,50.0,297.0,2.0,2451.0,4.6720151014629545,56.77206229353469,5370.0,9330,4
5371.0,Kalimantan Utara,2020/08/04 00:00:00+00,287.0,3.0,265.0,50.0,2.0,0.0,20.0,0.6968641114982579,92.33449477351915,5371.0,9331,0
5372.0,Kepulauan Riau,2020/08/04 00:00:00+00,493.0,0.0,321.0,0.0,19.0,0.0,153.0,3.8539553752535496,65.11156186612575,5372.0,9332,0
5373.0,Nusa Tenggara Barat,2020/08/04 00:00:00+00,2171.0,21.0,1334.0,11.0,118.0,1.0,719.0,5.435283279594657,61.44633809304468,5373.0,9333,0
5374.0,Sumatera Selatan,2020/08/04 00:00:00+00,3490.0,35.0,1890.0,26.0,169.0,4.0,1431.0,4.842406876790831,54.15472779369628,5374.0,9334,4
5375.0,Sumatera Barat,2020/08/04 00:00:00+00,987.0,13.0,773.0,3.0,34.0,0.0,180.0,3.4447821681864235,78.31813576494427,5375.0,9335,0
5376.0,Sulawesi Utara,2020/08/04 00:00:00+00,2776.0,30.0,1391.0,38.0,134.0,0.0,1251.0,4.827089337175792,50.10806916426513,5376.0,9336,4
5377.0,Sumatera Utara,2020/08/04 00:00:00+00,4261.0,68.0,1717.0,64.0,209.0,6.0,2335.0,4.90495188922788,40.29570523351326,5377.0,9337,4
5378.0,Sulawesi Tenggara,2020/08/04 00:00:00+00,859.0,70.0,600.0,72.0,14.0,0.0,245.0,1.629802095459837,69.84866123399301,5378.0,9338,0
5379.0,Sulawesi Selatan,2020/08/04 00:00:00+00,9861.0,117.0,6780.0,141.0,328.0,7.0,2753.0,3.326234661799006,68.7557042896258,5379.0,9339,2
5380.0,Sulawesi Tengah,2020/08/04 00:00:00+00,213.0,0.0,191.0,2.0,7.0,0.0,15.0,3.286384976525822,89.67136150234741,5380.0,9340,0
5381.0,Lampung,2020/08/04 00:00:00+00,297.0,0.0,215.0,4.0,13.0,0.0,69.0,4.377104377104377,72.39057239057239,5381.0,9341,0
5382.0,Riau,2020/08/04 00:00:00+00,577.0,71.0,344.0,12.0,13.0,0.0,220.0,2.2530329289428077,59.61871750433275,5382.0,9342,0
5383.0,Maluku Utara,2020/08/04 00:00:00+00,1568.0,6.0,558.0,213.0,49.0,0.0,961.0,3.125,35.58673469387755,5383.0,9343,4
5384.0,Maluku,2020/08/04 00:00:00+00,1146.0,11.0,756.0,6.0,23.0,0.0,367.0,2.006980802792321,65.96858638743456,5384.0,9344,0
5385.0,Papua Barat,2020/08/04 00:00:00+00,471.0,11.0,304.0,9.0,6.0,0.0,161.0,1.2738853503184715,64.54352441613588,5385.0,9345,0
5386.0,Papua,2020/08/04 00:00:00+00,3164.0,50.0,1444.0,47.0,33.0,0.0,1687.0,1.0429835651074588,45.63843236409608,5386.0,9346,4
5387.0,Sulawesi Barat,2020/08/04 00:00:00+00,241.0,2.0,150.0,3.0,5.0,1.0,86.0,2.0746887966804977,62.24066390041494,5387.0,9347,0
5388.0,Nusa Tenggara Timur,2020/08/04 00:00:00+00,151.0,0.0,120.0,0.0,1.0,0.0,30.0,0.6622516556291391,79.47019867549669,5388.0,9348,0
5389.0,Gorontalo,2020/08/04 00:00:00+00,1387.0,65.0,763.0,63.0,37.0,2.0,587.0,2.6676279740447004,55.01081470800288,5389.0,9349,0
5390.0,Indonesia,2020/08/04 00:00:00+00,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5390.0,9350,0
5391.0,Aceh,2020/08/05 00:00:00+00,442.0,2.0,91.0,0.0,18.0,1.0,333.0,4.072398190045249,20.588235294117645,5391.0,9351,0
5392.0,Bali,2020/08/05 00:00:00+00,3617.0,39.0,3130.0,45.0,48.0,0.0,439.0,1.3270666298037046,86.53580315178324,5392.0,9352,0
5393.0,Banten,2020/08/05 00:00:00+00,1947.0,23.0,1427.0,5.0,93.0,0.0,427.0,4.776579352850539,73.29224447868515,5393.0,9353,0
5394.0,Kepulauan Bangka Belitung,2020/08/05 00:00:00+00,191.0,0.0,173.0,0.0,2.0,0.0,16.0,1.0471204188481675,90.57591623036649,5394.0,9354,0
5395.0,Bengkulu,2020/08/05 00:00:00+00,239.0,1.0,135.0,17.0,20.0,0.0,84.0,8.368200836820083,56.48535564853556,5395.0,9355,0
5396.0,Daerah Istimewa Yogyakarta,2020/08/05 00:00:00+00,801.0,17.0,477.0,29.0,21.0,0.0,303.0,2.6217228464419478,59.55056179775281,5396.0,9356,0
5397.0,DKI Jakarta,2020/08/05 00:00:00+00,23380.0,354.0,14760.0,379.0,888.0,14.0,7732.0,3.7981180496150553,63.130881094952954,5397.0,9357,1
5398.0,Jambi,2020/08/05 00:00:00+00,193.0,5.0,116.0,0.0,4.0,0.0,73.0,2.072538860103627,60.10362694300518,5398.0,9358,0
5399.0,Jawa Barat,2020/08/05 00:00:00+00,6912.0,125.0,4220.0,10.0,216.0,0.0,2476.0,3.125,61.05324074074075,5399.0,9359,4
5400.0,Jawa Tengah,2020/08/05 00:00:00+00,10036.0,149.0,6135.0,155.0,680.0,15.0,3221.0,6.775607811877242,61.12993224392188,5400.0,9360,2
5401.0,Jawa Timur,2020/08/05 00:00:00+00,23829.0,417.0,16267.0,390.0,1799.0,18.0,5763.0,7.549624407234883,68.26555877292375,5401.0,9361,1
5402.0,Kalimantan Barat,2020/08/05 00:00:00+00,387.0,0.0,371.0,0.0,4.0,0.0,12.0,1.03359173126615,95.8656330749354,5402.0,9362,0
5403.0,Kalimantan Timur,2020/08/05 00:00:00+00,1665.0,67.0,1032.0,58.0,41.0,0.0,592.0,2.4624624624624625,61.98198198198198,5403.0,9363,0
5404.0,Kalimantan Tengah,2020/08/05 00:00:00+00,1849.0,5.0,1305.0,28.0,91.0,0.0,453.0,4.921579232017307,70.57869118442402,5404.0,9364,0
5405.0,Kalimantan Selatan,2020/08/05 00:00:00+00,6411.0,54.0,3705.0,96.0,298.0,1.0,2408.0,4.648260801746997,57.79129620963969,5405.0,9365,4
5406.0,Kalimantan Utara,2020/08/05 00:00:00+00,287.0,0.0,265.0,0.0,2.0,0.0,20.0,0.6968641114982579,92.33449477351915,5406.0,9366,0
5407.0,Kepulauan Riau,2020/08/05 00:00:00+00,500.0,7.0,321.0,0.0,19.0,0.0,160.0,3.8,64.2,5407.0,9367,0
5408.0,Nusa Tenggara Barat,2020/08/05 00:00:00+00,2197.0,26.0,1363.0,29.0,121.0,3.0,713.0,5.507510241238052,62.039144287664996,5408.0,9368,0
5409.0,Sumatera Selatan,2020/08/05 00:00:00+00,3553.0,63.0,1915.0,25.0,175.0,6.0,1463.0,4.925415142133408,53.89811426963129,5409.0,9369,4
5410.0,Sumatera Barat,2020/08/05 00:00:00+00,1006.0,19.0,776.0,3.0,34.0,0.0,196.0,3.3797216699801194,77.13717693836978,5410.0,9370,0
5411.0,Sulawesi Utara,2020/08/05 00:00:00+00,2794.0,18.0,1426.0,35.0,134.0,0.0,1234.0,4.795991410164638,51.03793843951324,5411.0,9371,4
5412.0,Sumatera Utara,2020/08/05 00:00:00+00,4391.0,130.0,1791.0,74.0,211.0,2.0,2389.0,4.805283534502392,40.78797540423594,5412.0,9372,4
5413.0,Sulawesi Tenggara,2020/08/05 00:00:00+00,892.0,33.0,608.0,8.0,16.0,2.0,268.0,1.7937219730941705,68.16143497757847,5413.0,9373,0
5414.0,Sulawesi Selatan,2020/08/05 00:00:00+00,9987.0,126.0,6935.0,155.0,329.0,1.0,2723.0,3.2942825673375387,69.44027235406027,5414.0,9374,2
5415.0,Sulawesi Tengah,2020/08/05 00:00:00+00,215.0,2.0,192.0,1.0,7.0,0.0,16.0,3.255813953488372,89.30232558139535,5415.0,9375,0
5416.0,Lampung,2020/08/05 00:00:00+00,298.0,1.0,215.0,0.0,13.0,0.0,70.0,4.3624161073825505,72.14765100671141,5416.0,9376,0
5417.0,Riau,2020/08/05 00:00:00+00,606.0,29.0,348.0,4.0,13.0,0.0,245.0,2.145214521452145,57.42574257425742,5417.0,9377,0
5418.0,Maluku Utara,2020/08/05 00:00:00+00,1575.0,7.0,762.0,204.0,49.0,0.0,764.0,3.111111111111111,48.38095238095238,5418.0,9378,0
5419.0,Maluku,2020/08/05 00:00:00+00,1175.0,29.0,768.0,12.0,23.0,0.0,384.0,1.9574468085106382,65.36170212765957,5419.0,9379,0
5420.0,Papua Barat,2020/08/05 00:00:00+00,481.0,10.0,306.0,2.0,6.0,0.0,169.0,1.2474012474012475,63.61746361746362,5420.0,9380,0
5421.0,Papua,2020/08/05 00:00:00+00,3175.0,11.0,1471.0,27.0,33.0,0.0,1671.0,1.0393700787401574,46.330708661417326,5421.0,9381,4
5422.0,Sulawesi Barat,2020/08/05 00:00:00+00,245.0,4.0,151.0,1.0,5.0,0.0,89.0,2.0408163265306123,61.63265306122449,5422.0,9382,0
5423.0,Nusa Tenggara Timur,2020/08/05 00:00:00+00,152.0,1.0,129.0,9.0,1.0,0.0,22.0,0.6578947368421052,84.86842105263158,5423.0,9383,0
5424.0,Gorontalo,2020/08/05 00:00:00+00,1427.0,40.0,794.0,31.0,38.0,1.0,595.0,2.662929222144359,55.641205325858444,5424.0,9384,0
5425.0,Indonesia,2020/08/05 00:00:00+00,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5425.0,9385,0
5426.0,Aceh,2020/08/06 00:00:00+00,483.0,41.0,91.0,0.0,18.0,0.0,374.0,3.7267080745341614,18.84057971014493,5426.0,9386,0
5427.0,Bali,2020/08/06 00:00:00+00,3644.0,27.0,3168.0,38.0,48.0,0.0,428.0,1.3172338090010975,86.93743139407245,5427.0,9387,0
5428.0,Banten,2020/08/06 00:00:00+00,1979.0,32.0,1455.0,28.0,94.0,1.0,430.0,4.749873673572512,73.52198079838303,5428.0,9388,0
5429.0,Kepulauan Bangka Belitung,2020/08/06 00:00:00+00,191.0,0.0,173.0,0.0,2.0,0.0,16.0,1.0471204188481675,90.57591623036649,5429.0,9389,0
5430.0,Bengkulu,2020/08/06 00:00:00+00,240.0,1.0,135.0,0.0,20.0,0.0,85.0,8.333333333333332,56.25,5430.0,9390,0
5431.0,Daerah Istimewa Yogyakarta,2020/08/06 00:00:00+00,819.0,18.0,497.0,20.0,21.0,0.0,301.0,2.564102564102564,60.68376068376068,5431.0,9391,0
5432.0,DKI Jakarta,2020/08/06 00:00:00+00,23936.0,556.0,15006.0,246.0,901.0,13.0,8029.0,3.7642045454545454,62.69217914438503,5432.0,9392,1
5433.0,Jambi,2020/08/06 00:00:00+00,193.0,0.0,116.0,0.0,4.0,0.0,73.0,2.072538860103627,60.10362694300518,5433.0,9393,0
5434.0,Jawa Barat,2020/08/06 00:00:00+00,6995.0,83.0,4252.0,32.0,217.0,1.0,2526.0,3.102215868477484,60.78627591136526,5434.0,9394,2
5435.0,Jawa Tengah,2020/08/06 00:00:00+00,10151.0,115.0,6309.0,174.0,700.0,20.0,3142.0,6.895872327849473,62.15151216628904,5435.0,9395,2
5436.0,Jawa Timur,2020/08/06 00:00:00+00,24115.0,286.0,16732.0,465.0,1817.0,18.0,5566.0,7.534729421521874,69.38420070495542,5436.0,9396,1
5437.0,Kalimantan Barat,2020/08/06 00:00:00+00,394.0,7.0,371.0,0.0,4.0,0.0,19.0,1.015228426395939,94.16243654822335,5437.0,9397,0
5438.0,Kalimantan Timur,2020/08/06 00:00:00+00,1701.0,36.0,1078.0,46.0,42.0,1.0,581.0,2.4691358024691357,63.37448559670782,5438.0,9398,0
5439.0,Kalimantan Tengah,2020/08/06 00:00:00+00,1874.0,25.0,1310.0,5.0,95.0,4.0,469.0,5.069370330843117,69.90394877267876,5439.0,9399,0
5440.0,Kalimantan Selatan,2020/08/06 00:00:00+00,6478.0,67.0,3730.0,25.0,298.0,0.0,2450.0,4.600185242358753,57.57949984563137,5440.0,9400,4
5441.0,Kalimantan Utara,2020/08/06 00:00:00+00,291.0,4.0,265.0,0.0,2.0,0.0,24.0,0.6872852233676976,91.06529209621993,5441.0,9401,0
5442.0,Kepulauan Riau,2020/08/06 00:00:00+00,500.0,0.0,321.0,0.0,19.0,0.0,160.0,3.8,64.2,5442.0,9402,0
5443.0,Nusa Tenggara Barat,2020/08/06 00:00:00+00,2224.0,27.0,1378.0,15.0,122.0,1.0,724.0,5.485611510791367,61.96043165467626,5443.0,9403,0
5444.0,Sumatera Selatan,2020/08/06 00:00:00+00,3602.0,49.0,2009.0,94.0,179.0,4.0,1414.0,4.969461410327596,55.77456968350916,5444.0,9404,4
5445.0,Sumatera Barat,2020/08/06 00:00:00+00,1038.0,32.0,787.0,11.0,34.0,0.0,217.0,3.275529865125241,75.81888246628131,5445.0,9405,0
5446.0,Sulawesi Utara,2020/08/06 00:00:00+00,2822.0,28.0,1457.0,31.0,135.0,1.0,1230.0,4.78384124734231,51.63004961020553,5446.0,9406,4
5447.0,Sumatera Utara,2020/08/06 00:00:00+00,4477.0,86.0,1860.0,69.0,212.0,1.0,2405.0,4.735313826222917,41.54567790931427,5447.0,9407,4
5448.0,Sulawesi Tenggara,2020/08/06 00:00:00+00,951.0,59.0,664.0,56.0,16.0,0.0,271.0,1.6824395373291272,69.82124079915877,5448.0,9408,0
5449.0,Sulawesi Selatan,2020/08/06 00:00:00+00,10169.0,182.0,7010.0,75.0,330.0,1.0,2829.0,3.2451568492477136,68.9349985249287,5449.0,9409,2
5450.0,Sulawesi Tengah,2020/08/06 00:00:00+00,215.0,0.0,194.0,2.0,7.0,0.0,14.0,3.255813953488372,90.23255813953487,5450.0,9410,0
5451.0,Lampung,2020/08/06 00:00:00+00,299.0,1.0,219.0,4.0,13.0,0.0,67.0,4.3478260869565215,73.24414715719062,5451.0,9411,0
5452.0,Riau,2020/08/06 00:00:00+00,621.0,15.0,360.0,12.0,13.0,0.0,248.0,2.0933977455716586,57.971014492753625,5452.0,9412,0
5453.0,Maluku Utara,2020/08/06 00:00:00+00,1582.0,7.0,850.0,88.0,49.0,0.0,683.0,3.0973451327433628,53.72945638432364,5453.0,9413,0
5454.0,Maluku,2020/08/06 00:00:00+00,1221.0,46.0,779.0,11.0,25.0,2.0,417.0,2.0475020475020473,63.8001638001638,5454.0,9414,0
5455.0,Papua Barat,2020/08/06 00:00:00+00,492.0,11.0,345.0,39.0,6.0,0.0,141.0,1.2195121951219512,70.1219512195122,5455.0,9415,0
5456.0,Papua,2020/08/06 00:00:00+00,3192.0,17.0,1520.0,49.0,34.0,1.0,1638.0,1.0651629072681703,47.61904761904761,5456.0,9416,4
5457.0,Sulawesi Barat,2020/08/06 00:00:00+00,265.0,20.0,151.0,0.0,5.0,0.0,109.0,1.8867924528301887,56.9811320754717,5457.0,9417,0
5458.0,Nusa Tenggara Timur,2020/08/06 00:00:00+00,152.0,0.0,129.0,0.0,1.0,0.0,22.0,0.6578947368421052,84.86842105263158,5458.0,9418,0
5459.0,Gorontalo,2020/08/06 00:00:00+00,1431.0,4.0,915.0,121.0,38.0,0.0,478.0,2.655485674353599,63.941299790356396,5459.0,9419,0
5460.0,Indonesia,2020/08/06 00:00:00+00,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5460.0,9420,0
5461.0,Aceh,2020/08/07 00:00:00+00,536.0,53.0,91.0,0.0,18.0,0.0,427.0,3.3582089552238807,16.977611940298505,5461.0,9421,0
5462.0,Bali,2020/08/07 00:00:00+00,3682.0,38.0,3208.0,40.0,49.0,1.0,425.0,1.3307984790874523,87.12656165127648,5462.0,9422,0
5463.0,Banten,2020/08/07 00:00:00+00,2013.0,34.0,1473.0,18.0,95.0,1.0,445.0,4.719324391455539,73.17436661698957,5463.0,9423,0
5464.0,Kepulauan Bangka Belitung,2020/08/07 00:00:00+00,191.0,0.0,173.0,0.0,2.0,0.0,16.0,1.0471204188481675,90.57591623036649,5464.0,9424,0
5465.0,Bengkulu,2020/08/07 00:00:00+00,240.0,0.0,148.0,13.0,20.0,0.0,72.0,8.333333333333332,61.66666666666667,5465.0,9425,0
5466.0,Daerah Istimewa Yogyakarta,2020/08/07 00:00:00+00,838.0,19.0,525.0,28.0,21.0,0.0,292.0,2.5059665871121717,62.64916467780429,5466.0,9426,0
5467.0,DKI Jakarta,2020/08/07 00:00:00+00,24601.0,665.0,15201.0,195.0,913.0,12.0,8487.0,3.711231250762164,61.79017113125482,5467.0,9427,1
5468.0,Jambi,2020/08/07 00:00:00+00,205.0,12.0,117.0,1.0,4.0,0.0,84.0,1.951219512195122,57.073170731707314,5468.0,9428,0
5469.0,Jawa Barat,2020/08/07 00:00:00+00,7147.0,152.0,4315.0,63.0,221.0,4.0,2611.0,3.0922065202182734,60.374982510144115,5469.0,9429,2
5470.0,Jawa Tengah,2020/08/07 00:00:00+00,10383.0,232.0,6503.0,194.0,709.0,9.0,3171.0,6.828469613791775,62.63122411634402,5470.0,9430,2
5471.0,Jawa Timur,2020/08/07 00:00:00+00,24493.0,378.0,17221.0,489.0,1834.0,17.0,5438.0,7.487853672477851,70.30988445678356,5471.0,9431,1
5472.0,Kalimantan Barat,2020/08/07 00:00:00+00,397.0,3.0,374.0,3.0,4.0,0.0,19.0,1.0075566750629723,94.20654911838791,5472.0,9432,0
5473.0,Kalimantan Timur,2020/08/07 00:00:00+00,1799.0,98.0,1136.0,58.0,46.0,4.0,617.0,2.5569760978321288,63.1461923290717,5473.0,9433,0
5474.0,Kalimantan Tengah,2020/08/07 00:00:00+00,1911.0,37.0,1337.0,27.0,96.0,1.0,478.0,5.023547880690738,69.96336996336996,5474.0,9434,0
5475.0,Kalimantan Selatan,2020/08/07 00:00:00+00,6535.0,57.0,3851.0,121.0,301.0,3.0,2383.0,4.6059678653404745,58.92884468247897,5475.0,9435,4
5476.0,Kalimantan Utara,2020/08/07 00:00:00+00,291.0,0.0,265.0,0.0,2.0,0.0,24.0,0.6872852233676976,91.06529209621993,5476.0,9436,0
5477.0,Kepulauan Riau,2020/08/07 00:00:00+00,517.0,17.0,322.0,1.0,19.0,0.0,176.0,3.67504835589942,62.28239845261122,5477.0,9437,0
5478.0,Nusa Tenggara Barat,2020/08/07 00:00:00+00,2239.0,15.0,1405.0,27.0,122.0,0.0,712.0,5.448861098704779,62.751228226887,5478.0,9438,0
5479.0,Sumatera Selatan,2020/08/07 00:00:00+00,3623.0,21.0,2099.0,90.0,183.0,4.0,1341.0,5.0510626552580735,57.935412641457354,5479.0,9439,4
5480.0,Sumatera Barat,2020/08/07 00:00:00+00,1079.0,41.0,797.0,10.0,34.0,0.0,248.0,3.151065801668211,73.86468952734013,5480.0,9440,0
5481.0,Sulawesi Utara,2020/08/07 00:00:00+00,2840.0,18.0,1487.0,30.0,138.0,3.0,1215.0,4.859154929577465,52.359154929577464,5481.0,9441,4
5482.0,Sumatera Utara,2020/08/07 00:00:00+00,4693.0,216.0,1912.0,52.0,221.0,9.0,2560.0,4.7091412742382275,40.74152993820584,5482.0,9442,4
5483.0,Sulawesi Tenggara,2020/08/07 00:00:00+00,978.0,27.0,678.0,14.0,16.0,0.0,284.0,1.6359918200409,69.32515337423312,5483.0,9443,0
5484.0,Sulawesi Selatan,2020/08/07 00:00:00+00,10257.0,88.0,7084.0,74.0,334.0,4.0,2839.0,3.2563127620161842,69.06502876084625,5484.0,9444,2
5485.0,Sulawesi Tengah,2020/08/07 00:00:00+00,216.0,1.0,195.0,1.0,7.0,0.0,14.0,3.2407407407407405,90.27777777777779,5485.0,9445,0
5486.0,Lampung,2020/08/07 00:00:00+00,303.0,4.0,221.0,2.0,13.0,0.0,69.0,4.29042904290429,72.93729372937293,5486.0,9446,0
5487.0,Riau,2020/08/07 00:00:00+00,656.0,35.0,369.0,9.0,13.0,0.0,274.0,1.9817073170731707,56.25,5487.0,9447,0
5488.0,Maluku Utara,2020/08/07 00:00:00+00,1613.0,31.0,854.0,4.0,49.0,0.0,710.0,3.037817730936144,52.944823310601365,5488.0,9448,0
5489.0,Maluku,2020/08/07 00:00:00+00,1292.0,71.0,786.0,7.0,25.0,0.0,481.0,1.9349845201238391,60.8359133126935,5489.0,9449,0
5490.0,Papua Barat,2020/08/07 00:00:00+00,536.0,44.0,350.0,5.0,6.0,0.0,180.0,1.1194029850746268,65.29850746268657,5490.0,9450,0
5491.0,Papua,2020/08/07 00:00:00+00,3215.0,23.0,1743.0,223.0,34.0,0.0,1438.0,1.0575427682737168,54.214618973561436,5491.0,9451,4
5492.0,Sulawesi Barat,2020/08/07 00:00:00+00,267.0,2.0,158.0,7.0,5.0,0.0,104.0,1.8726591760299627,59.176029962546814,5492.0,9452,0
